Audio_Song,Lyric_Song,Arousal,Valence,Quadrant,Emotion,EnhancedEmotion,lyric_id,word_count,unique_word_count,lexical_diversity,avg_word_length,line_count,avg_words_per_line,positive_word_ratio,negative_word_ratio,sentiment_ratio,top_word_1,top_word_1_count,top_word_2,top_word_2_count,top_word_3,top_word_3_count,top_word_4,top_word_4_count,top_word_5,top_word_5_count,repetition_ratio,repeated_words_count,repeated_phrases_count,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,rolloff_mean,flatness_mean,contrast_mean,zcr_mean,tempo,rms_mean,rms_std,beat_strength,low_energy_ratio,energy_entropy,brightness,warmth,activity,harmonic_energy_ratio,harmonicity
MT0008154135,MT0008154135,0.4750000000000001,0.56625,Q4,Calmness/Relaxation,Calmness/Relaxation,MT0008154135,106,59,0.5566037735849056,4.084905660377358,16,6.625,0.0188679245283018,0.0283018867924528,0.5,think,4,human,3,kindness,3,overflowing,3,going,3,0.4433962264150943,20,2,-128.48422,82.833786,98.43825,25.94936,-32.35842,22.43666,23.811611,13.269245,-4.6706166,10.37247,8.588263,9.595167,-7.543438,8.848141,2.2003071,8.618694,-7.58621,8.592959,-0.8776978,8.180466,-5.5990906,8.73091,-0.78212076,8.34026,-5.3630633,8.452822,0.2513782,0.21522707,0.49200884,0.31640267,0.38654986,0.29383883,0.2513555,0.1881692,0.4316088,0.3267497,0.29941466,0.23887594,0.39635754,0.341783,0.24233562,0.20616937,0.2908759,0.21355012,0.5625047,0.35680366,0.292198,0.21247552,0.24017023,0.2606301,2230.991426162874,531.2475059749902,2110.7687846031163,4353.273676349651,0.017199712,24.322708527045943,0.126966352433243,[89.10290948],0.08639567,0.041229907,1.3399961,0.51782644,10.144828,0.10129933,0.46625835,[0.06415088],0.50261146,2.453659
MT0008307409,MT0008307409,0.31875,0.7375,Q4,Calm/Peaceful,Calm/Peaceful,MT0008307409,165,78,0.4727272727272727,3.903030303030303,28,5.892857142857143,0.0242424242424242,0.0303030303030303,0.6666666666666666,just,4,see,3,picture,3,perfect,3,morning,3,0.5272727272727272,34,5,-164.66455,61.0162,98.083595,26.14866,12.186299,16.119902,33.300087,12.772559,8.439209,7.2850423,14.931269,11.5896225,4.794404,8.634438,12.837071,8.600913,1.2539356,6.9664507,4.83704,7.202646,-1.1547107,6.4293776,2.460597,7.1473575,-1.7680403,6.993994,0.3141275,0.26447386,0.34393898,0.24098775,0.5564772,0.36907765,0.40082183,0.26308405,0.3465684,0.30180088,0.26616195,0.22984391,0.31886542,0.2719547,0.47261462,0.37369895,0.37384596,0.2727108,0.4321752,0.3251653,0.33197787,0.25892243,0.35604033,0.29762083,1970.736617928137,792.2924703218576,2411.013539852241,4437.064836342637,0.009325876,24.404075968850066,0.0699077405427631,[112.34714674],0.0974967,0.048239168,1.1709847,0.61833316,10.166439,0.14994165,0.25550616,[0.09127897],0.63036627,4.0749254
MT0008408635,MT0008408635,0.38625,0.6125,Q4,Gentle,Gentle,MT0008408635,59,36,0.6101694915254238,3.440677966101695,10,5.9,0.0,0.0,0.0,come,5,just,2,as,2,am,2,without,2,0.3898305084745763,16,2,-212.69044,58.03687,119.68559,22.432446,-13.40988,24.060734,20.666437,18.48348,5.0195065,20.428667,-3.910728,13.251634,1.328001,12.127682,10.790602,13.887811,-18.246544,17.18077,13.8373995,14.007714,-9.223881,10.3695135,-4.0616875,10.363107,-3.0426543,9.815232,0.31107253,0.30138907,0.22096571,0.24299566,0.2718457,0.313452,0.23890574,0.2673057,0.27830634,0.28919297,0.4407133,0.38702384,0.27865008,0.2827807,0.14142995,0.19796494,0.15974753,0.20617911,0.2667245,0.2710239,0.3962679,0.40276268,0.3042796,0.28095013,1721.7679305810336,500.2657021369115,2048.2475278391075,3381.512885787539,0.0031656544,26.40832342527668,0.0714799154653637,[103.359375],0.077563085,0.0466723,1.3407643,0.67453635,10.082397,0.07742066,0.36087996,[0.06680727],0.78759444,11.734622
MT0008421900,MT0008421900,0.38125,0.78125,Q4,Happiness,Relaxed,MT0008421900,186,76,0.4086021505376344,3.4301075268817205,24,7.75,0.0053763440860215,0.0,1.0,ll,8,that,7,over,6,next,6,hill,6,0.5913978494623656,28,2,-255.0069,98.12147,121.18634,31.072002,4.883671,30.995258,49.559433,18.90729,13.7721195,16.434559,1.4176153,14.158302,4.962807,13.536275,11.899574,10.84306,-15.888294,17.010384,-3.858889,10.999216,-1.6984856,11.051032,-7.807596,11.184648,-3.3263707,8.514938,0.30799228,0.24362372,0.25881588,0.2715049,0.23601301,0.25663394,0.32271037,0.29357433,0.3619643,0.2984288,0.44180492,0.32724053,0.5021587,0.3490438,0.3691769,0.30769038,0.2734186,0.2551529,0.24525133,0.21737272,0.36956313,0.27370423,0.4477363,0.36547023,1365.7054752751967,598.6935485318261,1820.4546522952528,2787.508144319611,0.0029452008,25.81905608068605,0.0500061224119582,[129.19921875],0.07825224,0.04683893,1.3482194,0.66777366,10.061972,0.052805588,0.33651334,[0.08425107],0.58226347,2.7545714
MT0008530652,MT0008530652,0.421875,0.775625,Q4,Happiness,Calm/Peaceful,MT0008530652,199,98,0.4924623115577889,3.7035175879396975,33,6.03030303030303,0.0150753768844221,0.0100502512562814,1.0,fare,4,thee,4,well,4,there,4,love,3,0.507537688442211,39,3,-376.2582,102.68636,137.1059,39.920444,34.2831,29.888819,18.141481,16.025728,13.857021,13.999925,2.55171,13.852968,2.6262448,10.342049,-2.6435173,8.860634,-12.11713,9.852522,-3.7700138,8.106601,-8.566646,9.436307,-6.2214975,7.807333,-7.70745,7.539521,0.2537868,0.31936008,0.17356265,0.16002358,0.19616143,0.27514315,0.12613674,0.16534036,0.22759566,0.2676353,0.3437241,0.33904532,0.19763692,0.20511754,0.22647673,0.32326007,0.26498947,0.2190969,0.5600247,0.3985612,0.37727842,0.31300738,0.17542619,0.18698484,1142.190853061164,885.1152110497535,1764.013096536057,1783.8558799342106,0.0053460235,25.740357893621532,0.0437794026944659,[151.99908088],0.03449621,0.030054884,1.0387183,0.72928053,9.870296,0.11500395,0.19790252,[0.04369494],0.69063705,5.927932
MT0008548050,MT0008548050,0.3924999999999999,0.75625,Q4,Happiness,Laid-Back/Mellow,MT0008548050,219,58,0.2648401826484018,3.3789954337899544,33,6.636363636363637,0.0410958904109589,0.0091324200913242,3.0,woah,12,that,9,came,7,woo,6,love,6,0.7351598173515982,44,9,-164.18927,69.421295,94.2394,26.76361,9.245459,23.874985,41.347538,20.61903,-0.276453,14.719902,26.500326,11.351968,-1.9802365,15.359131,11.347326,11.667148,-1.9749681,10.733273,12.875112,10.532908,0.090162225,7.722325,9.189504,10.211515,-2.43093,9.200466,0.36491236,0.3390716,0.34984633,0.28025466,0.45842528,0.37518686,0.33691776,0.30786067,0.34142014,0.29135704,0.34369698,0.32313326,0.32597405,0.28302926,0.38866588,0.34787574,0.32206243,0.2737508,0.34270462,0.31283957,0.32070994,0.26895246,0.37973222,0.32008943,1861.7365794178047,711.0310889844685,2255.2677429631217,4170.333115899526,0.0059527787,24.89267687558068,0.0621791402621904,[172.265625],0.1476459,0.06042933,1.6184728,0.6309598,10.199727,0.12034787,0.27354282,[0.21195262],0.81371415,12.939444
MT0008596505,MT0008596505,0.39375,0.80625,Q4,Happiness,Smooth,MT0008596505,219,84,0.3835616438356164,4.159817351598173,29,7.551724137931035,0.0228310502283105,0.0,5.0,kissing,12,santa,11,claus,11,mommy,10,tickle,7,0.6164383561643836,45,4,-132.74554,73.481316,103.79797,22.712618,-24.936285,16.901735,41.09832,14.473319,-5.8220444,10.517452,9.545563,10.924024,-3.9860375,9.992066,-2.2697198,10.317103,-5.4417005,9.015929,-6.0758195,9.12468,-7.955211,9.327096,-1.6031865,10.747592,-2.628031,10.02315,0.3426017,0.3376702,0.27661106,0.24881205,0.4008605,0.33770275,0.4384609,0.33581457,0.2574928,0.22086655,0.2799655,0.2814039,0.25533947,0.22654974,0.30484417,0.30052248,0.21325643,0.23222728,0.2537427,0.20390554,0.44396126,0.34914714,0.25852904,0.20944244,2119.429242179586,457.1948600515778,2047.6762899260527,4210.807871154218,0.009471689,24.97370467174788,0.1275052758562306,[129.19921875],0.09919957,0.036904786,1.4593567,0.519804,10.208817,0.08685199,0.44372255,[0.10680423],0.6069264,4.252336
MT0008740787,MT0008740787,0.36,0.6025,Q4,Calmness/Relaxation,Calmness/Relaxation,MT0008740787,143,52,0.3636363636363636,3.9510489510489513,13,11.0,0.0,0.0,0.0,turned,6,water,6,into,6,wine,6,fed,4,0.6363636363636364,23,1,-179.73703,83.56903,98.55636,36.478817,-10.18553,24.157576,34.043766,16.686533,11.439137,14.83397,4.1930346,15.678637,4.7557693,10.811968,6.0791154,10.728511,-12.116548,14.539164,2.2891006,9.789114,-0.69414705,9.205819,-1.6211871,11.005758,0.31688103,9.029182,0.3625506,0.26103404,0.30144367,0.27753124,0.30059817,0.27414924,0.28613943,0.21248072,0.35846144,0.2618962,0.5287179,0.3707633,0.3957504,0.27905506,0.29261315,0.23314098,0.3190254,0.24334267,0.39779064,0.28053886,0.51675713,0.37312755,0.46019396,0.33283854,2134.313733392262,783.6640612631412,2262.740055015961,4269.890847220879,0.01541971,23.34705935824382,0.0867825440208978,[92.28515625],0.08101223,0.048371807,1.6140845,0.5409957,10.070526,0.1074366,0.4041277,[0.06230188],0.41292316,1.2078512
MT0008750426,MT0008750426,0.31875,0.78125,Q4,Happiness,Calm/Peaceful,MT0008750426,294,58,0.1972789115646258,3.108843537414966,41,7.170731707317073,0.0,0.0068027210884353,0.0,man,33,horn,16,blow,16,yeah,6,so,4,0.8027210884353742,26,6,-165.22816,74.2755,83.04045,36.242744,15.891048,21.111763,35.881348,14.965298,-5.7985244,13.850649,15.604342,11.851331,-10.873748,12.334847,9.804903,9.5394125,-9.08546,10.640858,5.703244,10.083376,-3.553694,10.148724,-2.4594345,10.171475,-5.305785,9.815382,0.22790354,0.22925061,0.34425202,0.32224536,0.28523722,0.26420352,0.3551056,0.32944086,0.31826514,0.2927848,0.3609545,0.2978283,0.41834643,0.32306084,0.3367413,0.27591488,0.45860904,0.35839817,0.35466528,0.27773514,0.43477368,0.3509916,0.30827966,0.28338042,2445.3159520976365,1019.2136527629442,2482.784486129882,5276.018096640383,0.02115689,24.689834525941823,0.1082563370743034,[129.19921875],0.08912621,0.03495966,1.4146717,0.4942766,10.216394,0.21875964,0.25718886,[0.09595864],0.66057307,4.844562
MT0008790106,MT0008790106,0.33,0.73,Q4,Calm/Peaceful,Calm/Peaceful,MT0008790106,291,126,0.4329896907216495,4.1271477663230245,38,7.657894736842105,0.0034364261168384,0.0,1.0,water,10,get,6,mind,6,away,6,way,5,0.5670103092783505,50,2,-54.99301,44.225677,79.77533,20.839794,-9.263472,18.241114,21.078945,13.693692,9.251508,9.778502,7.030227,9.280158,-6.6438065,10.276295,-5.8308315,8.630688,-12.8845,8.516295,3.3584309,7.732589,-10.401075,8.9278965,4.4002604,8.830798,-5.818965,8.877495,0.41111192,0.32659525,0.28344938,0.23238276,0.3909721,0.3127007,0.31124115,0.2360962,0.45568135,0.33489516,0.3063372,0.24792142,0.29235405,0.23293026,0.5224598,0.34406924,0.30949283,0.22387251,0.33480388,0.31261617,0.29081905,0.2512134,0.3878003,0.28205222,2565.523087020634,735.0424145352504,2545.594948411737,5349.142654466186,0.018746205,25.46454423689625,0.1279508513931888,[117.45383523],0.164098,0.043091692,1.3541818,0.49732465,10.280924,0.17787898,0.39391252,[0.16061616],0.54000044,2.4405794
MT0008794071,MT0008794071,0.28625,0.7125,Q4,Calm/Peaceful,Calm/Peaceful,MT0008794071,134,68,0.5074626865671642,4.08955223880597,21,6.380952380952381,0.0223880597014925,0.0074626865671641,1.5,nowell,20,king,4,born,3,israel,3,star,3,0.4925373134328358,23,2,-257.4877,52.485737,221.06288,26.416378,-12.879581,25.392784,5.169705,15.521011,5.6088476,16.915464,-20.655844,12.299534,5.1687503,9.016512,6.5334325,10.712138,-8.150816,9.571905,-4.14355,7.9548745,2.272867,7.2360635,2.4836144,9.401203,4.345775,6.7925525,0.35134438,0.33016446,0.23354408,0.22709817,0.28116336,0.31030118,0.3288281,0.33967453,0.27965397,0.2922749,0.1890555,0.25131226,0.22859451,0.25136817,0.3508447,0.3373163,0.24221356,0.2626633,0.23727576,0.3040792,0.26793882,0.26199225,0.40224862,0.33003137,720.1828247255901,97.44255951421894,746.788920106695,1164.9094801682693,6.533834e-05,24.26507233866021,0.0494689230040792,[172.265625],0.10153623,0.05069026,0.9015694,0.9204269,10.134302,0.0015469762,0.18174161,[0.14576002],0.6167567,4.7631607
MT0008819987,MT0008819987,0.26125,0.73625,Q4,Calm/Peaceful,Calm/Peaceful,MT0008819987,176,93,0.5284090909090909,3.5681818181818183,29,6.068965517241379,0.0113636363636363,0.0056818181818181,1.0,going,9,only,6,over,6,there,4,meet,4,0.4715909090909091,27,3,-364.74796,74.85367,141.038,25.5664,23.764406,14.950665,21.415226,14.617603,2.1744926,12.507785,2.831366,7.5833716,0.22700028,8.54065,-4.79223,8.57909,-6.329234,10.329707,-6.7287135,9.790716,-8.508084,9.3764305,-4.2736945,9.583966,-8.79295,9.340214,0.19338807,0.3284914,0.21379574,0.16958456,0.6528559,0.38809955,0.25442305,0.16791065,0.05406584,0.11164853,0.11949501,0.22170012,0.18465061,0.19992399,0.40769008,0.41145974,0.1606806,0.17251779,0.07600162,0.14649801,0.11652259,0.26938036,0.1040585,0.16783674,959.786015827052,368.94626575224993,1539.1073992496358,1434.4746592613196,0.005222257,27.4255821282956,0.0388633326480263,[135.99917763],0.042557437,0.026681863,1.3565624,0.8637079,10.061372,0.036495138,0.1468605,[0.04823147],0.7847688,9.394204
MT0008869963,MT0008869963,0.2825,0.743125,Q4,Calm/Peaceful,Calm/Peaceful,MT0008869963,66,50,0.7575757575757576,4.833333333333333,13,5.076923076923077,0.0454545454545454,0.0,3.0,vermont,3,moonlight,2,down,2,pennies,1,stream,1,0.2424242424242424,7,1,-248.78275,81.58802,102.9736,38.18413,25.661442,33.034763,37.23806,17.299917,12.172881,16.037064,-0.03455119,18.20635,5.318143,14.881938,4.1676335,10.851382,-12.203696,12.892175,8.080078,12.072787,-6.643083,10.251813,2.222955,9.749642,-3.0401962,11.222114,0.3071845,0.34062415,0.3028735,0.31452358,0.27574673,0.31336966,0.23847897,0.28435266,0.22093548,0.2707166,0.23620905,0.28810507,0.267502,0.30056098,0.29587662,0.2920431,0.4252425,0.37081856,0.33742353,0.31301627,0.2696668,0.30821976,0.2952752,0.34162614,1786.935291302391,1024.4092187655858,2261.876576857061,3590.961619279702,0.006098153,24.43698755278841,0.0650683896091331,[129.19921875],0.079136595,0.042708952,1.4322374,0.5765948,10.128735,0.17060131,0.28322238,[0.08520322],0.6160155,3.0947907
MT0009054976,MT0009054976,0.33,0.625,Q4,Gentle,Gentle,MT0009054976,125,66,0.528,3.632,18,6.944444444444445,0.0,0.016,0.0,where,8,would,8,without,6,jesus,6,his,2,0.472,22,3,-138.22572,78.943825,93.1541,24.976162,-33.22035,17.434254,24.647173,15.260188,0.81261754,12.951854,13.770426,10.396238,-0.82657665,8.524806,8.985823,8.951827,-0.26981437,10.765595,3.3278577,10.48695,-3.7476885,8.471049,3.0103734,10.236938,3.9556034,9.418684,0.34872785,0.27279598,0.38641095,0.3256867,0.242954,0.19682547,0.355945,0.29897678,0.25485376,0.24900356,0.26832443,0.2498015,0.40709668,0.34623456,0.24277537,0.20748015,0.29878742,0.31045648,0.23424824,0.21118577,0.3892291,0.28333768,0.5032211,0.37078255,2221.4335620259662,541.0750863710279,2092.345169499306,4262.982555661039,0.014100708,25.29220137871104,0.1260646194127322,[143.5546875],0.09618378,0.046214454,1.4524096,0.50624484,10.150423,0.106650814,0.48189428,[0.1150636],0.6696939,4.3067007
MT0009075362,MT0009075362,0.39625,0.815,Q4,Happiness,Dreamy,MT0009075362,324,120,0.3703703703703703,3.9814814814814814,58,5.586206896551724,0.0123456790123456,0.0185185185185185,0.5714285714285714,found,10,so,8,every,8,life,5,without,5,0.6296296296296297,51,7,-148.54384,64.42363,126.538895,24.04349,-2.3653407,28.120768,37.31687,18.134018,-15.348291,19.33392,24.097319,16.552546,-10.471128,17.461372,18.083454,14.015416,-4.2462053,13.630038,14.388456,9.912291,-7.880211,12.025935,0.1702186,10.472805,1.4883909,11.796188,0.31708384,0.29966784,0.25934738,0.25547218,0.33867285,0.33622906,0.25374663,0.24842688,0.2601886,0.28622767,0.23727097,0.25584057,0.29264328,0.29477617,0.30105135,0.29754004,0.38430017,0.33831292,0.436683,0.35874358,0.34955913,0.2805041,0.48825276,0.39465746,1583.4337051706534,572.3999368723152,1883.917879319731,3435.232415799961,0.00085534155,27.253788182379367,0.0675996154500388,[83.35433468],0.19196525,0.1022705,1.4999881,0.6950478,10.128111,0.08141316,0.26009855,[0.1333428],0.4872971,1.6115216
MT0009112823,MT0009112823,0.35125,0.6875,Q4,Laid-Back/Mellow,Laid-Back/Mellow,MT0009112823,364,214,0.5879120879120879,4.027472527472527,58,6.275862068965517,0.0,0.0027472527472527,0.0,like,10,music,7,blues,7,from,5,cool,5,0.412087912087912,42,1,-142.09412,69.766754,104.46941,36.514233,-6.9331264,23.494434,30.474506,15.936692,1.5146213,14.787639,8.248783,13.9909315,-1.0393196,12.421802,7.0576687,9.628895,-2.8088796,9.204431,2.6205142,10.516415,-6.6977267,8.362439,1.7085942,8.440624,-2.8789372,7.7663884,0.4302207,0.3152641,0.27284557,0.21673675,0.27751902,0.2390896,0.3581367,0.2782244,0.4682261,0.34548587,0.40667823,0.29934102,0.45834383,0.3580137,0.33745566,0.28192848,0.31442592,0.29664794,0.33257914,0.2972669,0.36835387,0.2732212,0.51911163,0.35101044,1970.6930635995336,855.5566666235853,2171.4899110880187,4135.724991836784,0.018454583,23.344956914667076,0.0770101163409442,[172.265625],0.13101171,0.07617789,1.809277,0.61609215,10.091763,0.11726726,0.30479905,[0.18807345],0.61293507,3.2756245
MT0009246394,MT0009246394,0.32375,0.743125,Q4,Calm/Peaceful,Calm/Peaceful,MT0009246394,120,57,0.475,3.475,15,8.0,0.0,0.0333333333333333,0.0,away,6,yellow,4,bird,4,fly,4,re,3,0.525,35,4,-345.95688,33.653282,152.91504,18.880987,45.455036,11.3229265,45.534298,12.277838,19.1186,8.961629,22.137901,7.5858755,11.694606,8.059627,7.234343,9.3007345,-2.4256907,10.462809,0.7855712,8.664644,-4.3626313,9.47925,-3.2533011,9.3394165,-7.6567254,7.6932697,0.16309369,0.13408165,0.2816811,0.262244,0.3861051,0.3562137,0.36005417,0.3096104,0.3405353,0.29144886,0.34023675,0.24612245,0.5188063,0.3299767,0.42690572,0.2980726,0.31914058,0.21845007,0.5148014,0.38426125,0.30875492,0.22075805,0.19104694,0.21915032,626.0647585678287,156.59185383257403,1361.955005158287,729.437255859375,0.00015183407,24.641385887409864,0.0202670732149767,[117.45383523],0.069989204,0.02594157,1.1266721,0.92456543,10.234085,0.023605894,0.07625181,[0.06850417],0.85703593,33.241684
MT0009375581,MT0009375581,0.380625,0.619375,Q4,Laid-Back/Mellow,Laid-Back/Mellow,MT0009375581,224,130,0.5803571428571429,4.075892857142857,52,4.307692307692308,0.0178571428571428,0.0044642857142857,2.0,thanks,5,memory,5,how,5,that,5,lovely,3,0.4196428571428571,34,3,-193.154,50.844933,119.41165,18.068846,-29.66975,21.921745,71.011024,12.67725,-13.702341,9.856515,18.313744,9.292231,-18.204834,9.185995,1.9822388,6.601039,-8.610919,8.9163265,-1.4328463,6.756127,-5.85863,7.3856215,-7.780674,6.85306,1.5948656,7.097008,0.1408672,0.2077422,0.1831201,0.31073853,0.16251846,0.24158306,0.21134058,0.30593035,0.20027393,0.2627613,0.2866999,0.34473687,0.271819,0.328677,0.21935618,0.2733827,0.24205826,0.34027,0.16689374,0.23065402,0.2527157,0.36669242,0.1925324,0.26345795,1584.1196605484515,254.3182908608121,1693.6341119580727,3451.535870011445,0.00086370786,26.491461309514477,0.0604419100816082,[66.25600962],0.117346294,0.056987382,1.1194365,0.63190264,10.118189,0.04010198,0.36949685,[0.06479081],0.7862034,13.838915
MT0009740290,MT0009740290,0.446875,0.756875,Q4,Happiness,Laid-Back/Mellow,MT0009740290,328,103,0.3140243902439024,3.3536585365853657,42,7.809523809523809,0.0152439024390243,0.0,5.0,alright,24,got,15,yeah,12,need,6,all,5,0.6859756097560976,45,7,-95.07607,79.26774,84.05746,33.599426,2.433998,24.728539,22.700417,19.271864,13.228735,15.471514,9.225746,13.265735,0.16200595,11.081366,4.0731196,11.010672,4.0316334,10.621158,2.8477328,9.072785,-0.036332265,9.181771,3.2125528,8.507852,-3.6674023,8.580712,0.36951846,0.31152973,0.34604782,0.24921896,0.5257949,0.33052123,0.36971685,0.25338113,0.3623462,0.30649206,0.2972015,0.26705533,0.35867986,0.26790345,0.574312,0.33302477,0.37755948,0.24005136,0.4051567,0.33171082,0.31028923,0.24226967,0.39520097,0.3025409,2485.0841972949897,960.17242383344,2596.5531421985006,5291.484669782798,0.02600775,23.943784835458217,0.1170079848345588,[89.10290948],0.16309191,0.07846142,1.63531,0.52358216,10.152268,0.16480306,0.34610757,[0.1210997],0.52136374,2.1406882
MT0009741521,MT0009741521,0.31375,0.675,Q4,Gentle,Gentle,MT0009741521,58,37,0.6379310344827587,4.706896551724138,12,4.833333333333333,0.0517241379310344,0.0,3.0,night,4,holy,3,heavenly,3,silent,2,all,2,0.3620689655172414,14,3,-147.70792,61.386387,147.93213,20.704409,18.97114,18.279774,31.661392,12.821184,-7.148289,13.754781,4.8667126,16.6372,3.320156,19.492191,1.0391623,12.721319,-16.282295,10.195938,-0.88156575,16.799952,-16.25243,11.987266,-2.421197,8.669769,-3.9779556,8.701847,0.26970553,0.31418872,0.24161611,0.23059596,0.41504335,0.3570741,0.25893524,0.25389165,0.26588425,0.25576007,0.38943055,0.3642449,0.21227075,0.18491134,0.2765384,0.33978695,0.19862607,0.1952562,0.37513053,0.3210191,0.43110883,0.33538336,0.27381366,0.22797483,1204.82122398213,372.9517263854823,1744.9871308915187,2261.944655663458,0.00070023,27.20944786929307,0.0571765250096749,[129.19921875],0.1971544,0.07074519,1.0858707,0.79585433,10.228598,0.048472684,0.21270695,[0.21226829],0.7586003,12.5316305
MT0009741760,MT0009741760,0.39875,0.7825,Q4,Happiness,Laid-Back/Mellow,MT0009741760,91,55,0.6043956043956044,4.483516483516484,18,5.055555555555555,0.0549450549450549,0.0,5.0,night,6,holy,5,silent,3,heavenly,3,thy,3,0.3956043956043956,21,4,-289.06827,72.882416,148.24632,29.315771,20.607035,34.190388,38.015415,13.010395,33.675865,10.336848,3.378667,14.662256,0.027826834,10.419946,3.0716527,8.734217,-1.9722526,9.138751,-3.7923906,8.054557,-3.6393235,8.27542,-5.9286094,11.208771,-11.491458,7.7427483,0.07423337,0.16279964,0.07977987,0.14229856,0.26969153,0.29200143,0.5215553,0.42885467,0.27517694,0.20637812,0.29125798,0.38861853,0.15261756,0.14672153,0.19315374,0.24669525,0.33242935,0.4187887,0.2216825,0.29375747,0.11897857,0.19243014,0.057160825,0.10824008,679.4312409971978,272.27319038943995,1056.5512615816515,1155.1513482911669,8.3772386e-05,27.84933322524285,0.0356350830833978,[129.19921875],0.15917191,0.09538143,0.9305116,0.8526596,10.066135,0.010200882,0.1722736,[0.17137405],0.94583124,54.401413
MT0009741774,MT0009741774,0.3325,0.75625,Q4,Happiness,Gentle,MT0009741774,158,68,0.430379746835443,3.6392405063291138,20,7.9,0.0759493670886076,0.0253164556962025,2.4,better,9,not,6,town,6,santa,5,coming,5,0.569620253164557,29,2,-97.36032,84.71521,107.982994,30.98205,11.791358,26.157764,24.545324,10.840262,6.9354496,11.636398,13.042636,10.019974,-2.5234063,10.207073,-0.59387064,7.67416,0.8732253,7.278989,6.0377054,7.657951,2.8284764,8.269847,5.1212173,6.6740136,-1.8643194,6.974402,0.48641217,0.35109547,0.27118096,0.22205092,0.30150753,0.28964382,0.35620818,0.2960417,0.4389072,0.32418212,0.37876,0.31316987,0.35848093,0.27139568,0.4836878,0.33771628,0.3225655,0.2599162,0.2969851,0.30329743,0.22236924,0.21639127,0.3270098,0.25727725,1867.21966469168,822.5416361134901,2276.0828255887554,3871.584922388981,0.008855916,23.608633387991304,0.0759405838815789,[135.99917763],0.19016907,0.084556416,1.3357763,0.6375989,10.179342,0.12063302,0.28785947,[0.21552364],0.63458985,4.7834444
